🕘️更新时间,#genre#
央视台球,rtsp://115.153.247.80/PLTV/88888888/224/3221226955/86106661.smil
风云音乐,https://ngcdn003.cnr.cn/live/yyzs/index.m3u8
风云音乐,http://58.221.214.82/rtp/239.49.9.13:6000
风云音乐,rtsp://115.153.245.70/PLTV/88888888/224/3221226994/86128897.smil
风云音乐,rtsp://115.153.247.80/PLTV/88888888/224/3221226994/86128897.smil
风云音乐,rtsp://115.153.222.112:554/PLTV/88888888/224/3221226994/86128897.smil
第一剧场,http://58.221.214.82:9901/tsfile/live/0015_2.m3u8?key=txiptv
第一剧场,http://dassby.qqff.top:99/live/第一剧场/index.m3u8
第一剧场,rtsp://115.153.245.70/PLTV/88888888/224/3221226961/86128891.smil
第一剧场,rtsp://115.153.247.80/PLTV/88888888/224/3221226961/86128891.smil
第一剧场,rtsp://115.153.222.112:554/PLTV/88888888/224/3221226961/86128891.smil
风云剧场,http://58.221.214.82/rtp/239.49.9.10:6000
风云剧场,rtsp://115.153.245.70/PLTV/88888888/224/3221226963/86128874.smil
风云剧场,rtsp://115.153.247.80/PLTV/88888888/224/3221226963/86128874.smil
风云剧场,rtsp://115.153.222.112:554/PLTV/88888888/224/3221226963/86128874.smil
风云剧场,rtsp://123.147.112.17:8089/04000001/01000000004000000000000000000409?AuthInfo=xxx&userid=gf001&userid=gf001
怀旧剧场,http://58.221.214.82/rtp/239.49.9.12:6000
怀旧剧场,rtsp://115.153.245.70/PLTV/88888888/224/3221226996/86128881.smil
怀旧剧场,rtsp://115.153.247.80/PLTV/88888888/224/3221226996/86128881.smil
怀旧剧场,rtsp://115.153.222.112:554/PLTV/88888888/224/3221226996/86128881.smil
女性时尚,http://58.221.214.82/rtp/239.49.9.14:6000
高尔夫网球,rtsp://115.153.245.70/PLTV/88888888/224/3221226967/86128985.smil
高尔夫网球,rtsp://115.153.247.80/PLTV/88888888/224/3221226967/86128985.smil
高尔夫网球,rtsp://115.153.222.112:554/PLTV/88888888/224/3221226967/86128985.smil
风云足球,http://58.221.214.82/rtp/239.49.1.61:6000
风云足球,http://dassby.qqff.top:99/live/风云足球/index.m3u8
风云足球,rtsp://115.153.245.70/PLTV/88888888/224/3221227000/86128919.smil
风云足球,rtsp://115.153.247.80/PLTV/88888888/224/3221227000/86128919.smil
风云足球,rtsp://115.153.222.112:554/PLTV/88888888/224/3221227000/86128919.smil
电视指南,http://58.221.214.82/rtp/239.49.1.60:6000
电视指南,rtsp://115.153.245.70/PLTV/88888888/224/3221226969/86129034.smil
电视指南,rtsp://115.153.247.80/PLTV/88888888/224/3221226969/86129034.smil
电视指南,rtsp://115.153.222.112:554/PLTV/88888888/224/3221226969/86129034.smil
世界地理,http://58.221.214.82/rtp/239.49.1.63:6000
世界地理,http://dassby.qqff.top:99/live/世界地理/index.m3u8
世界地理,rtsp://115.153.245.70/PLTV/88888888/224/3221226965/86128966.smil
世界地理,rtsp://115.153.247.80/PLTV/88888888/224/3221226965/86128966.smil
世界地理,rtsp://115.153.222.112:554/PLTV/88888888/224/3221226965/86128966.smil
兵器科技,http://58.221.214.82/rtp/239.49.1.64:6000
兵器科技,rtsp://115.153.245.70/PLTV/88888888/224/3221227004/86132185.smil
兵器科技,rtsp://115.153.247.80/PLTV/88888888/224/3221227004/86132185.smil
兵器科技,rtsp://115.153.222.112:554/PLTV/88888888/224/3221227004/86132185.smil

📡卫视频道,#genre#
香港卫视,http://stream.qhbtv.com/adws/sd/live.m3u8
香港卫视,https://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
香港卫视,http://player.cntv.cn/standard/live_HLSDRM20180606.swf?ChannelID=xianggangweishi&P2PChannelID=pd://cctv_p2p_hdxianggangweishi
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=3c732f93c14e1bc0c07641df-156388849014752&amp;wsIPSercert=8de23d0849e78e3b16ec92a809235421&amp;wsMonitor=0#rtmp://zhibo.hkstv.tv/livestream/mutfysrq
香港卫视,https://piccpndali.v.myalicdn.com/audio/xianggangweishi_2.m3u8
香港卫视,https://piccpndks.v.kcdnvip.com/audio/xianggangweishi_2.m3u8
香港卫视,http://cctvtxyh5c.liveplay.myqcloud.com/cstv/xianggangweishi_2/index.m3u8
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8#mitv://generationnexxxt.com:19806/7bf4b3a65eaf421ab6d71bd8dcc4547a
浙江卫视,https://s1.abntelevision.com/avivamientoabr/stream/avivamientohd/avivamientohd/chunks.m3u8
浙江卫视,http://58.243.224.244:9901/tsfile/live/1016_1.m3u8?key=txiptv&playlive=0&authid=0
浙江卫视,http://110.53.52.63:8888/newlive/live/hls/23/live.m3u8
浙江卫视,http://58.17.48.228:808/hls/32/index.m3u8
浙江卫视,http://zwebl02.cztv.com/live/channel011080P.m3u8?auth_key=2524708799-0-0-9a1229d8b9d311024ebea08c3fb1d63f
浙江卫视,http://zhfivel02.cztv.com/channel01/1080p.m3u8?auth_key=2524708799-0-0-adde67b1b344fdd5e512f30a4ae31915
浙江卫视,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010070
浙江卫视,http://z.b.bkpcp.top/m.php?id=zjws
浙江卫视,http://goo.bkpcp.top/mg/zjws
北京卫视,https://s1.abntelevision.com/avivamientoabr/stream/avivamientohd/avivamientohd/chunks.m3u8
北京卫视,http://58.243.224.244:9901/tsfile/live/1018_1.m3u8?key=txiptv&playlive=0&authid=0
北京卫视,http://110.53.52.63:8888/newlive/live/hls/18/live.m3u8
北京卫视,http://36.32.174.67:60080/newlive/live/hls/25/live.m3u8
北京卫视,http://ku9.3n.cc/smt.php?id=beijing
北京卫视,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010143
北京卫视,http://z.b.bkpcp.top/m.php?id=bjws
北京卫视,http://j.x.bkpcp.top/jx/BEIJHD
北京卫视,http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226900/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EcYPi33WFyhvd6SjmqUKhJg%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
北京卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226450/1.m3u8?icpid=88888888&from=1&hms_devid=1012&vqe=3
东方卫视,http://58.243.224.244:9901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=0&authid=0
东方卫视,http://110.53.52.63:8888/newlive/live/hls/19/live.m3u8
东方卫视,http://36.32.174.67:60080/newlive/live/hls/24/live.m3u8
东方卫视,http://3501776.xyz:35455/itv/1000000005000265018.m3u8?cdn=ystenlive
东方卫视,http://b.zgjok.com:35455/itv/1000000005000265018.m3u8?cdn=ystenlive&Contentid=1000000005000265018
东方卫视,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010054
东方卫视,http://z.b.bkpcp.top/m.php?id=dfws#rtsp://115.85.232.19/PLTV/88888910/224/3221225531/10000100000000060000000000107311_0.smil
东方卫视,http://goo.bkpcp.top/mg/dfws
东方卫视,http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226237/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EuOKqNaOUqqiJjXIfPoRPMQ%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNNeqgYr1eA9ESriCOsl_DTz%2CEND
东方卫视,https://www.freetv.top/migu/651632648.m3u8?migutoken=67b4219a3e6acdcf288118ed6bf84d3197052966f0bc854079b6038b3fca6437744ca78bb0ea1fad6f61b4c73d0df57bd8b539ec247fd28ce16d1375716bbf774ea19c99e4585bb828fa3851c0

☘️浙江频道,#genre#
浙江钱江,http://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8?zzhed
浙江钱江,https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8\r\n
浙江钱江,http://120.55.49.231:3095/rtp/233.50.201.132:5140
浙江钱江,http://l.cztvcloud.com/channels/lantian/SXyuyao2/720p.m3u8
浙江钱江都市,http://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8?zzhed
浙江钱江都市,https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
浙江钱江都市,http://zwebl02.cztv.com/live/channel021080P.m3u8?auth_key=2524708799-0-0-43f14b8147c890428975655007afb4cc
浙江钱江都市,http://zhfivel02.cztv.com/channel02/1080p.m3u8?auth_key=2524708799-0-0-2f7bb420bfd1d218b9c7b07c0ac1ba2f
浙江钱江台,http://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8?zzhed
浙江钱江台,https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8\r\n
浙江钱江台,http://120.55.49.231:3095/rtp/233.50.201.132:5140
浙江钱江台,http://l.cztvcloud.com/channels/lantian/SXyuyao2/720p.m3u8
浙江生活,http://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江生活,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8\r\n
浙江生活,http://satellitepull.cnr.cn/live/wxzjjjgb/playlist.m3u8
浙江生活,https://satellitepull.cnr.cn/live/wxzjjjgb/playlist.m3u8
浙江生活,http://ali-vl.cztv.com/channels/lantian/channel003/360p.m3u8
浙江经济生活,http://ali-m-l.cztv.com/channels/lantian/channel03/1080p.m3u8#https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8#http://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江经济生活,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江经济生活,http://zwebl02.cztv.com/live/channel031080P.m3u8?auth_key=2524708799-0-0-cc09266f8e043a6df28eb148cb488d37
浙江经济生活,http://zhfivel02.cztv.com/channel03/1080p.m3u8?auth_key=2524708799-0-0-76c0751e0f656453baf39803124fc08a
浙江经济生活,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8
浙江经济生活,http://ali-vl.cztv.com/channels/lantian/channel003/360p.m3u8
浙江经济生活,http://ls.qingting.fm/live/1099.m3u8
浙江教育,http://ali-m-l.cztv.com/channels/lantian/channel04/720p.m3u8
浙江教育,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8?
浙江教育,http://120.55.49.231:3095/rtp/233.50.201.134:5140
浙江教育,http://ali-vl.cztv.com/channels/lantian/channel004/360p.m3u8
浙江民生,http://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江民生,https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8?
浙江民生,http://ali-vl.cztv.com/channels/lantian/channel006/360p.m3u8
浙江新闻,http://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8?zzhed
浙江新闻,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8?
浙江新闻,http://120.55.49.231:3095/rtp/233.50.201.137:5140
浙江新闻,http://zwebl02.cztv.com/live/channel071080P.m3u8?auth_key=2524708799-0-0-e3b50ca59d2c0883d5386d8bc4cdefbc
浙江新闻,http://zhfivel02.cztv.com/channel07/1080p.m3u8?auth_key=2524708799-0-0-4af48ba83e791a300595dd0b2bb30e6e
浙江新闻,http://ali-vl.cztv.com/channels/lantian/channel007/360p.m3u8
浙江少儿,http://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8?fbl=#migu5://611318244
浙江少儿,https://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8?#https://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8#http://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江少儿,http://ms.fxim.net:808/hls/15/index.m3u8
浙江少儿,http://120.55.49.231:3095/rtp/233.50.201.138:5140
浙江少儿,https://ct-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8#https://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8#http://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8#https://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8?
浙江少儿,https://qiniup-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江少儿,http://ali-vl.cztv.com/channels/lantian/channel008/360p.m3u8?a=1000&amp;d=83b26bacf5397c013aff782b2c4287d0&amp;k=c99bdac76cff6ddc27e750ba689b7d5b&amp;t=1704368408
杭州综合,http://live.xmcdn.com/live/1845/64.m3u8
杭州综合,http://120.55.49.231:3095/rtp/233.50.201.173:5140
杭州综合,http://goo.bkpcp.top/mg/hzzh
杭州明珠,http://122.152.202.33/s/81a8a44f/index.m3u8?id=23
杭州明珠,http://goo.bkpcp.top/mg/hzmz
杭州生活,http://120.55.49.231:3095/rtp/233.50.201.175:5140
杭州生活,http://goo.bkpcp.top/mg/hzsh
杭州影视,http://goo.bkpcp.top/mg/hzys
杭州青少,http://120.55.49.231:3095/rtp/233.50.201.177:5140
杭州少体,http://goo.bkpcp.top/mg/hzse
浙江教科,http://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江教科,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8#http://ali-m-l.cztv.com/channels/lantian/channel04/1080p.m3u8
浙江教科,http://zwebl02.cztv.com/live/channel041080P.m3u8?auth_key=2524708799-0-0-f195b808217db133bfd648edc01e91fa
浙江经济,http://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江经济,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8?
浙江经济,http://zwebl02.cztv.com/live/channel031080P.m3u8?auth_key=2524708799-0-0-cc09266f8e043a6df28eb148cb488d37
之江纪录,http://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
之江纪录,https://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
之江纪录,http://120.55.49.231:3095/rtp/233.50.202.25:5140
之江纪录,http://zwebl02.cztv.com/live/channel121080P.m3u8?auth_key=2524708799-0-0-c33efdd495bcdd2ddc42e7c408405037
之江纪录,http://goo.bkpcp.top/mg/zjjl
浙江国际,http://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8?zzhed
浙江国际,https://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8#http://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
浙江国际,http://zwebl02.cztv.com/live/channel101080P.m3u8?auth_key=2524708799-0-0-c9473fea1da3eff0f29f4c9cf2b36519
浙江国际,http://zhfivel02.cztv.com/channel10/1080p.m3u8?auth_key=2524708799-0-0-646cad31c1d94b002a325cd75475d30f
浙江国际,https://ct-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
浙江国际,https://qiniup-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
浙江国际,http://ali-vl.cztv.com/channels/lantian/channel010/360p.m3u8?a=1000&d=4e3d476240659192311f471b7b63aec2&k=d26568bae9dd23dd781c769c148459b2&t=1683180450
舟山新闻综合,http://play-sh13.quklive.com/live/1699001836208185.m3u8?auth_key=2027429324-c77bb6a7063c4cdea57f09ca22f9ef12-0-39c19a21f73b823db2150ea45b147eb2
舟山公共,http://play-sh13.quklive.com/live/1699002430299200.m3u8?auth_key=2027429366-f4515e585a0347f780a01c73ae293945-0-b3699e931cf04290680745e989c63d86
浙江经视,http://ali-m-l.cztv.com/channels/lantian/channel003/720p.m3u8
浙江经视,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江民生休闲,http://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8#https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8#http://ali-m-l.cztv.com/channels/lantian/channel06/1080p.m3u8
浙江民生休闲,https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8?
浙江民生休闲,http://120.55.49.231:3095/rtp/233.50.201.136:5140
浙江民生休闲,http://satellitepull.cnr.cn/live/wxzjmsgb/playlist.m3u8
浙江民生休闲,https://satellitepull.cnr.cn/live/wxzjmsgb/playlist.m3u8
浙江民生休闲,http://zhfivel02.cztv.com/channel06/1080p.m3u8?auth_key=2524708799-0-0-59c4fe94512c59a90316fbf17ae2fbef
浙江民生休闲,http://ali-vl.cztv.com/channels/lantian/channel006/360p.m3u8
浙江数码时代,http://ali-m-l.cztv.com/channels/lantian/channel12/720p.m3u8?zzhed
浙江数码时代,https://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8\r\n
浙江教科影院,http://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8?zzhed
浙江教科影视,http://ali-m-l.cztv.com/channels/lantian/channel04/1080p.m3u8
浙江教科影视,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8#http://ali-m-l.cztv.com/channels/lantian/channel04/1080p.m3u8
浙江教科影视,http://zwebl02.cztv.com/live/channel041080P.m3u8?auth_key=2524708799-0-0-f195b808217db133bfd648edc01e91fa
浙江教科影视,http://zhfivel02.cztv.com/channel04/1080p.m3u8?auth_key=2524708799-0-0-514823d0816d4af94a9f32bd7614ed67
浙江公共新闻,http://ali-m-l.cztv.com/channels/lantian/channel07/1080p.m3u8
浙江公共新闻,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8#http://ali-m-l.cztv.com/channels/lantian/channel07/1080p.m3u8
浙江休闲台,http://ali-m-l.cztv.com/channels/lantian/channel006/720p.m3u8
舟山公共生活,http://play-sh13.quklive.com/live/1699002430299200.m3u8?auth_key=2027429366-f4515e585a0347f780a01c73ae293945-0-b3699e931cf04290680745e989c63d86
普陀电视台,http://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8?zzhed#http://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8
普陀电视台,https://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8
普陀新闻综合,http://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
嵊泗综合,https://play-sh11.quklive.com/live/1626935015913208.m3u8
嵊泗综合,rtmp://play-sh11.quklive.com/live/1626935015913208
嵊泗综合,http://goo.bkpcp.top/mg/ssxwzh
嵊泗综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8?zzhed
嵊泗新闻综合,http://l.cztvcloud.com/channels/lantian/SXshengsi1/720p.m3u8

☘️北京频道,#genre#
北京新闻,http://dsk.cc/bjtv/btime.php?id=bjxw
北京新闻,http://player.cntv.cn/standard/live_HLSDRM20180524.swf?ChannelID=btv9&videoTVChannel=btv9&P2PChannelID=pd://cctv_p2p_hdbtv9&tai=btv9&VideoName=btv9&channelID=btv9
北京新闻,https://wstvcpudali.v.myalicdn.com/wstvcpud/udrmbtv9_1/index.m3u8?adapt=0&BR=audio
北京新闻,http://live.xmcdn.com/live/91/64.m3u8
北京新闻,http://satellitepull.cnr.cn/live/wxbjxwgb/playlist.m3u8
北京新闻,https://ls.qingting.fm/live/339/64k.m3u8
北京新闻,http://[2409:8087:1:20:20::2a]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226437/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EncK5uEAdYwWMsf8WJWI1mQ%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNO_LSIQh_h2P54Cz-MqgJqC%2CEND
北京新闻,https://brtv-radiolive.rbc.cn/alive/fm945.m3u8
北京新闻,http://yc.myds.me:35455/bptv/10000100000000050000000003870780.m3u8
北京生活,http://dsk.cc/bjtv/btime.php?id=bjsh
北京生活,http://player.cntv.cn/standard/live_HLSDRM20180524.swf?ChannelID=btv7&videoTVChannel=btv7&P2PChannelID=pd://cctv_p2p_hdbtv7&tai=btv7&VideoName=btv7&channelID=btv7
北京生活,https://wstvcpudali.v.myalicdn.com/wstvcpud/udrmbtv7_1/index.m3u8?adapt=0&BR=audio
北京生活,http://[2409:8087:1:20:20::2a]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226514/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7Es-PVNcPJsjr_oBdcXGT40g%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNMWvZ0r6eMXcXJOGrCpJiq1%2CEND
北京科教,http://player.cntv.cn/standard/live_HLSDRM20180606.swf?ChannelID=btv3&P2PChannelID=pd://cctv_p2p_hdbtv3
北京财经,http://dsk.cc/bjtv/btime.php?id=bjcj
北京财经,http://player.cntv.cn/standard/live_HLSDRM20180524.swf?ChannelID=btv5&videoTVChannel=btv5&P2PChannelID=pd://cctv_p2p_hdbtv5&tai=btv5&VideoName=btv5&channelID=btv5
